error,percent,distance,resolution
18.90625,50,37.40523,0
16.33333,55,37.1523,0
19.4375,60,36.89979,0
17.44791,65,36.6478,0
17.03646,70,36.39627,0
14.59896,75,36.1453,0
11.63021,80,35.89493,0
9.13542,85,35.64516,0
7.58333,90,35.39608,0
6.041666,95,35.14767,0
5.45833,100,34.9,0
16.05728,50,30.07505,1
16.97396,55,29.5797,1
13.69792,60,29.08769,1
12.05729,65,28.59927,1
11.95833,70,28.11473,0
11.97396,75,27.63423,0
9.81771,80,27.15805,0
9.182291,85,26.68634,0
7.65625,90,26.21932,0
5.30729,95,25.75715,0
5.916666,100,25.29999,0
8.244791,50,17.43569,1
9.213541,55,16.53969,1
9.47917,60,15.66512,1
9.026041,65,14.81283,1
8.13542,70,13.9834,1
5.96875,75,13.17728,1
6.322916,80,12.39471,0
6.40625,85,11.6358,0
6.078125,90,10.9005,0
4.80208,95,10.18866,0
3.104167,100,9.5,0
5.78125,50,0.264824,1
6.34896,55,1.574486,1
7.99479,60,2.79645,1
7.97396,65,3.93522,1
6.57292,70,4.995754,1
6.479166,75,5.98323,1
6.90104,80,6.90282,1
7.11458,85,7.7596,0
6.63542,90,8.55839,0
5.77083,95,9.30376,0
3.36979,100,10.0,0
